N,P,K,temperature,humidity,ph,rainfall,label
25,85,18,30.72277081016256,93.7210088343304,5.082052751572935,61.05662820772284,wheat
42,88,181,13.890193594731983,71.20033531777095,3.890032936464838,274.4110065838895,groundnut
26,92,106,28.361726998929562,73.41340137322396,5.713274549955654,99.37096213508174,wheat
68,90,104,26.1408689137016,81.67930376555982,8.496650187364095,271.8395102086771,rice
10,97,11,8.486491123022573,24.005966687736723,5.457921543929556,241.4297839080816,groundnut
73,90,34,21.063169411823722,44.97394517638607,7.867004975476229,182.95650586610043,maize
103,48,53,29.639282026266898,97.2658817824895,4.06345978898618,207.45160109720774,rice
37,141,148,38.54983586835607,93.37198671665216,7.456251124516957,111.23634543097975,sugarcane
133,78,115,39.99111609811462,90.0304754826759,5.40048309954461,180.78401201174546,maize
22,40,183,25.418598921196036,52.87961188915163,7.998517272182228,101.87281220347518,groundnut
46,105,76,34.22320954277977,87.71859400846529,4.317512084338292,132.63638788932926,sugarcane
89,108,84,19.392364755204476,18.162045847335843,8.887300266586891,234.10551546418853,groundnut
45,70,87,20.31871060731167,26.7724984861121,4.95546321738762,88.30111786686054,wheat
106,59,46,15.000686690563295,49.601222069628655,5.6188267596870585,254.87688443451054,groundnut
139,95,21,28.230131959756616,55.57171773466287,9.20108426490825,125.24719902619903,cotton
103,26,195,19.324309433385146,36.66161520279369,6.970894158385153,169.00758903973068,groundnut
110,105,177,11.037352271786181,44.65699369290972,5.694629113778132,283.74893651760453,groundnut
103,125,11,32.660219119874434,27.998744688181716,9.19761288220179,210.75157645232497,rice
59,97,159,33.47911547379434,56.06552672756802,5.474464501340192,200.76915159649567,rice
99,112,14,20.959727076046082,82.27052318663607,4.069224276051079,219.25016372940814,maize
67,14,38,10.76204238041682,70.8769938548723,9.481093327156518,277.0711748529572,groundnut
132,13,40,23.34671782652333,23.27013327343655,5.107069523353483,89.58383858202303,wheat
119,38,157,23.924076489807756,55.932017892117585,8.607547092197645,191.70753762381474,maize
36,133,10,32.07215185632415,73.99758891905634,4.493244768938523,132.11027922742264,sugarcane
71,93,156,19.354990085312608,59.57099550363894,7.888123830664268,23.3194820988683,wheat
126,97,150,32.573574072126995,47.68410130205721,6.646696366833512,55.084250993710576,wheat
105,75,138,39.37358750326598,67.48464023041353,9.385439349740778,110.99773067380475,cotton
91,71,33,16.549497525039193,97.30292521582369,6.816982136554397,178.1999919309364,groundnut
30,121,130,43.24110402031639,22.162080239882705,3.6500909113451248,266.812937474956,rice
121,98,157,21.90925293692505,47.54138122429022,7.123267937744528,241.51195309640306,maize
136,103,187,17.621312665294223,48.968103361964225,4.371898738019756,174.93342827837571,groundnut
50,117,85,23.17440257037046,63.619188700279906,8.291245491692523,40.68371701409093,wheat
28,107,178,11.39830913253893,27.08701576184494,8.639409178939394,100.05376131059401,groundnut
39,95,156,12.525412634436163,29.19130056886038,6.392561112768286,122.67842140982829,groundnut
40,94,79,22.91962569085993,38.5410791958155,8.199328742313792,194.08081185707593,maize
10,21,30,35.4480027898076,96.20482372109268,4.370664412889631,38.17861443435551,wheat
0,22,131,40.411240624681675,77.13333798585762,6.452469119213877,168.45419526013254,maize
45,120,119,31.933447665785753,70.90562394546927,5.863665588143508,272.41008132051803,rice
100,97,130,11.78790398857411,84.25836111590655,7.167904322318488,217.5211547952728,groundnut
89,95,32,32.19271143849926,24.971576326835592,3.76686313281896,243.1815058375718,rice
109,86,135,30.87540514530699,87.90262249624264,8.012737029491763,210.86918154054058,rice
56,72,79,37.007501058559924,65.15561339432534,3.974775736848102,77.84495140832583,wheat
0,118,170,37.708951999478515,42.83829464146845,7.438829105180989,50.93546961848522,wheat
62,5,193,39.25531072804324,84.16355199412938,3.6107433532396653,252.2573884413745,rice
54,62,82,22.90873452484754,83.02054995398167,8.491328382540377,214.74124208434793,maize
114,113,183,33.12311823267719,86.73093802763853,4.548197781342688,181.0172364685831,maize
52,120,94,17.657012921203187,23.934539409200465,6.592984855861943,72.99920219110888,wheat
136,91,180,43.97610607940615,97.36506706963674,5.068957422365716,188.93659028729095,maize
56,14,25,14.312032689566959,96.52784922591688,7.835883212366411,28.770099862204738,groundnut
116,63,58,8.364119539790089,44.742389513149774,5.428106601138327,53.27495763030864,groundnut
34,45,188,13.357113722654336,19.66688556622509,7.847655161529904,107.32924194523886,groundnut
62,109,107,35.931402423588565,28.36678757431557,5.209227241012859,144.24671767512604,sugarcane
24,137,63,24.084212354295612,99.38345098824395,8.014838545614559,53.758058830160095,wheat
89,126,76,24.110008921175417,62.41911311276302,3.6836329780214254,53.58325148011002,wheat
74,26,183,42.38082510602007,44.66947469904048,5.1998680122430905,223.25022496341793,rice
37,102,24,41.10685668901067,38.78543167110334,6.491801038641674,179.52143382937598,maize
129,72,116,19.203010560944332,36.10128923674149,3.770357491518353,169.4477546177462,groundnut
134,143,63,15.526092636111182,71.11713779468545,4.616204368227672,146.68165863291398,groundnut
90,60,75,38.54535955761463,50.06735351069299,9.107221889847219,293.4320697764779,rice
16,103,141,40.61668655759708,97.02532014570059,9.361005591081135,33.9440792104255,wheat
127,80,113,27.49748922074553,72.81050063550109,7.938499684342913,70.57560932524169,wheat
107,30,133,30.659253600215617,82.11583483021066,5.013200303701478,201.30217207234645,rice
24,119,161,17.24891424892256,39.17577317815176,5.063104672615814,58.18238307834757,wheat
87,113,195,36.82889676722689,20.81003118334182,7.374742146770437,185.02666264256865,maize
28,51,204,30.75640742416483,55.95276401484177,4.205597699592211,178.9731431347024,maize
62,75,60,26.126486406727878,41.054013002975545,9.1898562825822,291.88145141909973,rice
113,44,200,10.16390801882225,31.379152190681435,4.848877397061107,267.34821637372625,groundnut
48,137,39,40.97365865040153,95.92722324887407,9.497813752552663,284.75493625488673,rice
80,136,127,30.156251133838616,52.182986433414605,6.474402771814763,51.80866345271429,wheat
83,27,135,14.936879408946847,29.024938916195566,8.128579933957617,263.08156243117287,groundnut
104,110,108,29.8299002113899,31.083956130577967,3.513104567033343,56.14538528392567,wheat
117,88,11,32.38868075263905,38.14103785195509,8.832478428509852,197.2210099923169,maize
85,120,31,26.92773212059612,99.9411990643153,5.120012268683483,221.62188498984062,rice
62,113,5,33.851662566416806,37.04898904468537,7.507620467288392,65.03897948180003,wheat
103,140,203,28.932342125430473,42.276955193747014,8.338131684761539,197.1446252602711,maize
48,45,176,42.11970495315734,70.70221900662412,4.4848864433540125,34.68893801535834,wheat
70,116,91,9.933094829575046,39.28067837128565,6.155056887975373,102.11450400799245,groundnut
0,116,45,11.824845504904179,32.55916559113363,6.4630156439115405,277.9243783015527,groundnut
122,107,127,14.252178930356234,27.642798051865487,5.372716792035227,68.08472561252337,groundnut
61,50,79,32.846158541755955,40.890709192390126,6.390534978373889,38.2755978860917,wheat
31,72,46,31.241451418993112,23.108749308074522,5.405273945932028,144.22989590352864,sugarcane
28,126,121,40.11411896754898,15.603606431671329,5.664486470331255,258.17309838763606,rice
48,19,165,34.383588303820346,83.19918597078225,7.515987072216434,41.46826695112119,wheat
29,133,182,26.30079755232532,25.858965047653584,7.295559609829983,119.54990226451439,sugarcane
18,115,67,43.705944528690694,80.73400908411084,4.893594354785152,271.9369536766113,rice
17,28,169,17.57988642209477,82.58865319285273,8.884897308772548,53.08355398444721,wheat
0,31,191,37.99489975227634,60.26107926431491,8.676731274028343,106.98718165534505,groundnut
77,44,131,23.364453398981098,40.632648414913824,6.55449984013971,237.9577712299971,maize
114,28,180,31.35446499952643,26.472815102490408,6.099504456174502,172.0990763988652,maize
112,28,137,34.181664936287625,77.36523917800592,5.761135897904653,253.05327937740327,rice
113,8,52,30.815147138852108,65.71928079443359,7.7436075119986345,51.24671005366355,wheat
62,71,7,13.058262911909358,70.36899725844651,7.529996343256823,277.75516798632236,groundnut
131,38,120,23.946236386925577,14.74554172668127,4.677083641627872,281.77530246425846,maize
128,120,179,28.211781605592478,93.76646335087291,7.528748187802168,63.487645641077776,wheat
7,27,194,38.56557533042948,19.70095612040332,5.01458716461224,29.485130033890012,wheat
54,113,103,23.971246956748605,45.545306122040486,3.6113500191411534,297.15558694755924,maize
102,73,120,41.074902972953055,48.63320187004622,7.695252065224262,155.03044584467884,maize
130,99,18,23.853472028907582,14.1165751068236,7.368761614764497,180.18111312992076,maize
31,66,195,27.75607493346842,56.74968060416855,5.964855574246049,192.45332542664136,maize
9,61,116,36.666284585940836,78.74157352794685,6.6541163355170365,241.10716957854078,rice
109,58,65,28.99043663919717,84.8011041678704,9.183015150234558,247.356631332857,rice
123,74,163,42.567850605781686,89.62814142430605,7.071201085432627,74.29906280953668,wheat
86,105,99,31.772089898508593,55.94382267512177,7.447303612019189,86.25828737738745,wheat
54,61,21,26.81754034643364,68.23471238554994,3.8834679256948466,265.5132481049842,rice
31,142,128,8.84931084010865,20.838695343498895,4.495966764050752,249.4649293301642,groundnut
134,139,28,22.894384312891873,55.97128728823049,5.305713658469529,192.9334268351075,maize
92,107,120,18.772943093365775,27.314154918969233,6.736275908168858,298.5157645549579,groundnut
7,89,155,34.93180404394961,45.78930811553684,8.159545375899928,225.85150419437062,rice
64,65,86,15.497996305527648,42.32025690635554,5.427445266731522,80.43429507646968,wheat
56,7,54,15.387923142586585,50.4244896427697,5.638294582872644,257.06033801314993,groundnut
66,132,83,14.822685556545565,63.1607491457754,5.036905311042493,136.1251381836392,groundnut
71,90,83,12.522162073624493,91.64739164741765,5.027655975771835,30.12274495156097,groundnut
53,51,74,19.196252132151947,47.92567829588546,9.193183075368779,109.99795778726778,groundnut
66,80,31,39.89319611996331,98.37728283119336,7.31274307771334,233.79434553662787,rice
50,42,19,35.897425003014376,79.27641213240344,4.435407461239681,288.8577380122125,rice
96,91,54,34.46904378704457,57.987370023800956,7.833491468505559,97.31819656489428,wheat
91,62,40,36.70412500339866,69.38627359162719,7.832126860160174,89.02457083472021,wheat
7,54,12,17.69904401586458,22.791278717347225,7.49882117632223,177.81264396752402,groundnut
34,34,83,39.94790086708956,86.62885169297431,4.308322670543982,247.2714919054851,rice
95,105,135,12.942921505097758,64.08274113550107,5.947948900817521,229.02719100506505,groundnut
87,29,194,20.108446161760952,98.80180329802575,4.140537982966479,176.78849271758864,maize
77,116,51,29.122932282824344,68.73287196274502,8.39972302455282,196.789110852054,maize
31,130,109,11.704583180312023,85.73359616090396,7.431032859067516,87.78770805137633,groundnut
119,127,102,34.2846867599513,82.77959588039062,6.54322362060691,141.12079420093818,cotton
45,51,100,21.9408577353251,43.70965902627112,5.55809285900358,91.50237542568398,wheat
54,122,193,36.2386039619024,36.3265137700562,4.6054968469666,267.63703295649856,rice
6,43,164,25.7442662810457,51.02244817510986,4.138685532998648,51.51526206234441,wheat
73,20,120,14.511482879312108,54.18275561915999,9.315443645221396,210.32735619978382,groundnut
6,26,17,34.4514252087924,34.647284366551375,4.697891851736138,92.87929520620656,wheat
84,58,5,17.077182410201967,90.93541710818359,3.859247760328314,153.16167472117058,groundnut
111,20,38,25.669170845649543,60.65911615785556,9.270000633094979,103.83557846905717,cotton
124,63,194,10.719197689648674,98.14621772520698,6.793710448146962,110.50868877665206,groundnut
35,35,83,30.24319955883332,83.66152891197865,8.279940409946857,92.91004381108615,wheat
28,36,82,31.97087958378598,61.79061799370736,3.762595083189911,230.7820179347228,rice
81,13,125,21.632271559020207,95.4454639204149,6.901675144877927,122.40044001013318,groundnut
1,143,97,42.35922009155866,57.419234098196405,5.889259784707971,223.37996495994315,rice
128,14,102,39.47008117335446,90.29116007660566,8.1317866060993,147.69958042912356,cotton
46,21,86,33.48587296663981,44.800451182839275,3.7305538738343516,173.22889178808043,maize
10,72,203,33.691474681774736,46.56324497275209,5.9101434113696865,172.12049319977646,maize
129,52,163,17.086461737917446,49.95923873550008,8.294440516917177,293.23858221620486,groundnut
118,115,196,31.645348319184162,61.00980555111917,6.63618358783022,122.77748759906633,cotton
139,127,157,15.135425548478707,61.60016323709887,6.8002324459916235,78.15154671132731,wheat
19,105,42,13.184116061113595,56.69030726422924,4.082988091795793,275.3017433026486,groundnut
4,106,18,43.98084419129289,40.31608372815241,4.293983336720548,68.95500100836051,wheat
36,69,140,30.40553353303427,93.73975597201147,7.561997632194715,253.63839683641652,rice
136,55,95,23.51556341565886,64.61840437203587,7.550279733739519,62.06017073073922,wheat
52,40,58,18.373922823822248,49.06557259247716,9.374620365513639,204.44281358367377,groundnut
98,85,134,29.741135971840187,70.00121862395116,7.771717928393302,62.151427714070095,wheat
85,131,105,9.785366295923101,80.04514117164324,6.459460975600684,278.4640293870402,groundnut
107,92,93,11.408515658172622,96.6226155876289,8.643966941201317,178.20231914279273,groundnut
23,108,60,9.182841118654268,56.961227955012106,4.126837914895617,112.19667495922452,groundnut
80,19,98,25.970113997455822,23.64047189016526,6.195774925377528,59.290376989806575,wheat
119,100,97,29.62183865073857,51.90585892354255,5.222654665565418,123.93382612087831,cotton
58,127,88,10.249271408881551,55.19146828499854,4.127826841565754,217.40560976326728,groundnut
127,5,89,33.96408082996099,91.14149072396795,8.081012508322198,127.78624749999321,cotton
113,126,193,16.29422257452432,47.952866087813966,6.5647521829933035,88.90635810672434,wheat
114,130,26,32.667252335715176,95.9858867802939,6.8406123193849435,181.67464552226883,maize
13,61,39,43.34829704126884,55.721344063432795,5.9675311274619744,136.99011879439348,sugarcane
8,85,20,32.87981132193865,97.74512308418788,6.262023389616411,66.42574608848184,wheat
39,77,54,39.79494990524991,14.70505561726275,4.196104322738019,63.1166372776879,wheat
24,74,126,42.13514624275042,91.29812223334581,7.537506945721859,218.08935726211934,rice
102,10,132,25.52303774068336,94.07635886712816,6.094684157631282,292.9081307445518,rice
21,88,117,33.28369925910945,96.64780047580834,8.4006054387775,85.26633984137578,wheat
3,56,175,38.670893128010306,15.124581939016878,4.677723200858456,236.4816082328172,rice
28,7,21,20.8379208634779,28.766271943326572,4.730330560513014,44.52987668613026,wheat
108,85,84,17.410303396174214,70.22374726601831,7.374557429184127,126.84125733461087,groundnut
97,67,190,42.077548620020195,16.190651489219213,8.57602054038438,161.87268278631194,maize
36,53,134,34.14692601327745,19.47037367117906,6.333187031709052,95.24914468113512,wheat
